Order ID,Order Date,Ship Date,EmailID,Geography
CA-2011-106439,10/31/2011,11/4/2011,GregGuthrie@gmail.com,"United States,Los Angeles,California"
CA-2011-106439,10/31/2011,11/4/2011,GregGuthrie@gmail.com,"United States,Los Angeles,California"
CA-2011-106439,10/31/2011,11/4/2011,GregGuthrie@gmail.com,"United States,Los Angeles,California"
CA-2012-133452,4/13/2012,4/19/2012,ZuschussCarroll@gmail.com,"United States,Pomona,California"
CA-2012-133452,4/13/2012,4/19/2012,ZuschussCarroll@gmail.com,"United States,Pomona,California"
US-2014-110996,11/21/2014,11/26/2014,KellyAndreada@gmail.com,"United States,Ontario,California"
CA-2013-129693,11/27/2013,12/3/2013,TamaraChand@gmail.com,"United States,Seattle,Washington"
CA-2014-122504,11/8/2014,11/13/2014,DeborahBrumfield@gmail.com,"United States,Brentwood,California"
CA-2014-122504,11/8/2014,11/13/2014,DeborahBrumfield@gmail.com,"United States,Brentwood,California"
CA-2011-131051,12/1/2011,12/5/2011,TobyRitter@gmail.com,"United States,San Francisco,California"
CA-2012-120103,12/24/2012,12/29/2012,MaribethSchnelling@gmail.com,"United States,Phoenix,Arizona"
CA-2012-120103,12/24/2012,12/29/2012,MaribethSchnelling@gmail.com,"United States,Phoenix,Arizona"
CA-2012-120103,12/24/2012,12/29/2012,MaribethSchnelling@gmail.com,"United States,Phoenix,Arizona"
CA-2014-104647,2/24/2014,3/2/2014,ClytieKelty@gmail.com,"United States,Los Angeles,California"
CA-2012-139290,10/26/2012,10/30/2012,MaribethYedwab@gmail.com,"United States,Rancho Cucamonga,California"
CA-2012-149678,4/13/2012,4/15/2012,AnthonyWitt@gmail.com,"United States,Farmington,New Mexico"
CA-2014-124401,9/8/2014,9/13/2014,RubenDartt@gmail.com,"United States,Portland,Oregon"
CA-2014-124401,9/8/2014,9/13/2014,RubenDartt@gmail.com,"United States,Portland,Oregon"
US-2011-140116,3/10/2011,3/17/2011,KeanThornton@gmail.com,"United States,Denver,Colorado"
US-2011-140116,3/10/2011,3/17/2011,KeanThornton@gmail.com,"United States,Denver,Colorado"
CA-2011-123295,7/18/2011,7/18/2011,AdrianHane@gmail.com,"United States,Tucson,Arizona"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2012-164882,10/31/2012,10/31/2012,SandraGlassco@gmail.com,"United States,Redlands,California"
CA-2013-130267,9/20/2013,9/24/2013,ScotWooten@gmail.com,"United States,Stockton,California"
CA-2014-155460,4/14/2014,4/16/2014,RobWilliams@gmail.com,"United States,Seattle,Washington"
CA-2014-155460,4/14/2014,4/16/2014,RobWilliams@gmail.com,"United States,Seattle,Washington"
CA-2014-158246,11/10/2014,11/12/2014,JenniferBraxton@gmail.com,"United States,Sunnyvale,California"
CA-2011-141607,12/12/2011,12/17/2011,WilliamBrown@gmail.com,"United States,Concord,California"
CA-2013-111115,7/26/2013,7/28/2013,LarryBlacks@gmail.com,"United States,Los Angeles,California"
CA-2013-101938,1/7/2013,1/12/2013,DiannaWilson@gmail.com,"United States,Oakland,California"
CA-2014-166296,3/14/2014,3/20/2014,KarenFerguson@gmail.com,"United States,Manteca,California"
CA-2011-152296,8/1/2011,8/3/2011,IvanListon@gmail.com,"United States,San Francisco,California"
CA-2013-125738,10/16/2013,10/22/2013,PatrickBzostek@gmail.com,"United States,Salt Lake City,Utah"
CA-2013-125738,10/16/2013,10/22/2013,PatrickBzostek@gmail.com,"United States,Salt Lake City,Utah"
CA-2013-125738,10/16/2013,10/22/2013,PatrickBzostek@gmail.com,"United States,Salt Lake City,Utah"
CA-2013-125738,10/16/2013,10/22/2013,PatrickBzostek@gmail.com,"United States,Salt Lake City,Utah"
CA-2014-124576,8/2/2014,8/5/2014,HeatherKirkland@gmail.com,"United States,Salinas,California"
CA-2013-118913,6/26/2013,6/30/2013,AlanShonely@gmail.com,"United States,Los Angeles,California"
CA-2013-128412,12/11/2013,12/18/2013,ArthurPrichep@gmail.com,"United States,Seattle,Washington"
CA-2013-128412,12/11/2013,12/18/2013,ArthurPrichep@gmail.com,"United States,Seattle,Washington"
CA-2013-128412,12/11/2013,12/18/2013,ArthurPrichep@gmail.com,"United States,Seattle,Washington"
CA-2013-128412,12/11/2013,12/18/2013,ArthurPrichep@gmail.com,"United States,Seattle,Washington"
CA-2013-128412,12/11/2013,12/18/2013,ArthurPrichep@gmail.com,"United States,Seattle,Washington"
CA-2012-138002,9/6/2012,9/12/2012,BethThompson@gmail.com,"United States,Seattle,Washington"
CA-2012-138002,9/6/2012,9/12/2012,BethThompson@gmail.com,"United States,Seattle,Washington"
CA-2014-129378,10/2/2014,10/3/2014,NeolaSchneider@gmail.com,"United States,San Jose,California"
CA-2014-129378,10/2/2014,10/3/2014,NeolaSchneider@gmail.com,"United States,San Jose,California"
CA-2014-129378,10/2/2014,10/3/2014,NeolaSchneider@gmail.com,"United States,San Jose,California"
CA-2014-129378,10/2/2014,10/3/2014,NeolaSchneider@gmail.com,"United States,San Jose,California"
CA-2014-130841,7/29/2014,8/2/2014,MattHagelstein@gmail.com,"United States,San Francisco,California"
CA-2014-130841,7/29/2014,8/2/2014,MattHagelstein@gmail.com,"United States,San Francisco,California"
CA-2014-130841,7/29/2014,8/2/2014,MattHagelstein@gmail.com,"United States,San Francisco,California"
CA-2013-106383,3/20/2013,3/22/2013,BobbyTrafton@gmail.com,"United States,Littleton,Colorado"
CA-2011-128055,3/31/2011,4/5/2011,AlexAvila@gmail.com,"United States,San Francisco,California"
CA-2011-128055,3/31/2011,4/5/2011,AlexAvila@gmail.com,"United States,San Francisco,California"
CA-2012-123232,12/14/2012,12/16/2012,DougJacobs@gmail.com,"United States,Portland,Oregon"
CA-2013-122322,7/16/2013,7/22/2013,RickHuthwaite@gmail.com,"United States,Provo,Utah"
CA-2013-146633,11/16/2013,11/18/2013,TobyGnade@gmail.com,"United States,Los Angeles,California"
CA-2013-146633,11/16/2013,11/18/2013,TobyGnade@gmail.com,"United States,Los Angeles,California"
CA-2014-103380,11/22/2014,11/26/2014,BarryFranz@gmail.com,"United States,Pasadena,California"
CA-2014-103380,11/22/2014,11/26/2014,BarryFranz@gmail.com,"United States,Pasadena,California"
CA-2014-103380,11/22/2014,11/26/2014,BarryFranz@gmail.com,"United States,Pasadena,California"
CA-2014-103380,11/22/2014,11/26/2014,BarryFranz@gmail.com,"United States,Pasadena,California"
CA-2014-103380,11/22/2014,11/26/2014,BarryFranz@gmail.com,"United States,Pasadena,California"
CA-2012-116092,2/15/2012,2/18/2012,JustinMacKendrick@gmail.com,"United States,Los Angeles,California"
CA-2012-116092,2/15/2012,2/18/2012,JustinMacKendrick@gmail.com,"United States,Los Angeles,California"
CA-2012-116092,2/15/2012,2/18/2012,JustinMacKendrick@gmail.com,"United States,Los Angeles,California"
CA-2012-116092,2/15/2012,2/18/2012,JustinMacKendrick@gmail.com,"United States,Los Angeles,California"
CA-2012-116092,2/15/2012,2/18/2012,JustinMacKendrick@gmail.com,"United States,Los Angeles,California"
CA-2013-117849,4/16/2013,4/18/2013,JulieKriz@gmail.com,"United States,San Diego,California"
CA-2012-169201,9/28/2012,10/1/2012,HenryGoldwyn@gmail.com,"United States,San Francisco,California"
CA-2012-169201,9/28/2012,10/1/2012,HenryGoldwyn@gmail.com,"United States,San Francisco,California"
CA-2014-105214,6/17/2014,6/20/2014,TroyStaebel@gmail.com,"United States,San Francisco,California"
CA-2014-105214,6/17/2014,6/20/2014,TroyStaebel@gmail.com,"United States,San Francisco,California"
CA-2012-117611,11/8/2012,11/10/2012,MariaZettner@gmail.com,"United States,San Diego,California"
CA-2012-117611,11/8/2012,11/10/2012,MariaZettner@gmail.com,"United States,San Diego,California"
CA-2014-137470,9/18/2014,9/18/2014,TomPrescott@gmail.com,"United States,Seattle,Washington"
CA-2012-102036,9/21/2012,9/27/2012,ChadSievert@gmail.com,"United States,Seattle,Washington"
CA-2012-142944,3/6/2012,3/11/2012,JohnLucas@gmail.com,"United States,San Francisco,California"
CA-2012-142944,3/6/2012,3/11/2012,JohnLucas@gmail.com,"United States,San Francisco,California"
CA-2011-157882,10/3/2011,10/8/2011,AllenRosenblatt@gmail.com,"United States,Los Angeles,California"
CA-2011-157882,10/3/2011,10/8/2011,AllenRosenblatt@gmail.com,"United States,Los Angeles,California"
CA-2014-142622,10/31/2014,11/3/2014,JimKarlsson@gmail.com,"United States,Seattle,Washington"
CA-2014-142622,10/31/2014,11/3/2014,JimKarlsson@gmail.com,"United States,Seattle,Washington"
CA-2014-142622,10/31/2014,11/3/2014,JimKarlsson@gmail.com,"United States,Seattle,Washington"
CA-2014-143343,6/11/2014,6/14/2014,BenWallace@gmail.com,"United States,Los Angeles,California"
CA-2014-115154,1/9/2014,1/12/2014,RicardoSperren@gmail.com,"United States,Seattle,Washington"
US-2014-120418,6/12/2014,6/13/2014,BeckyCastell@gmail.com,"United States,Peoria,Arizona"
US-2014-120418,6/12/2014,6/13/2014,BeckyCastell@gmail.com,"United States,Peoria,Arizona"
US-2014-120418,6/12/2014,6/13/2014,BeckyCastell@gmail.com,"United States,Peoria,Arizona"
US-2014-120418,6/12/2014,6/13/2014,BeckyCastell@gmail.com,"United States,Peoria,Arizona"
US-2014-120418,6/12/2014,6/13/2014,BeckyCastell@gmail.com,"United States,Peoria,Arizona"
CA-2014-165491,3/21/2014,3/25/2014,HelenWasserman@gmail.com,"United States,Seattle,Washington"
CA-2014-138422,9/24/2014,9/27/2014,KristinaNunn@gmail.com,"United States,Fort Collins,Colorado"
CA-2013-155187,9/25/2013,9/27/2013,LauraArmstrong@gmail.com,"United States,Los Angeles,California"
CA-2013-155187,9/25/2013,9/27/2013,LauraArmstrong@gmail.com,"United States,Los Angeles,California"
CA-2014-109701,12/3/2014,12/4/2014,AliceMcCarthy@gmail.com,"United States,Los Angeles,California"
CA-2014-109701,12/3/2014,12/4/2014,AliceMcCarthy@gmail.com,"United States,Los Angeles,California"
CA-2014-109701,12/3/2014,12/4/2014,AliceMcCarthy@gmail.com,"United States,Los Angeles,California"
CA-2014-109701,12/3/2014,12/4/2014,AliceMcCarthy@gmail.com,"United States,Los Angeles,California"
CA-2014-109701,12/3/2014,12/4/2014,AliceMcCarthy@gmail.com,"United States,Los Angeles,California"
CA-2012-111514,8/31/2012,9/2/2012,ScottCohen@gmail.com,"United States,San Francisco,California"
CA-2012-111514,8/31/2012,9/2/2012,ScottCohen@gmail.com,"United States,San Francisco,California"
CA-2012-111514,8/31/2012,9/2/2012,ScottCohen@gmail.com,"United States,San Francisco,California"
CA-2012-111514,8/31/2012,9/2/2012,ScottCohen@gmail.com,"United States,San Francisco,California"
CA-2011-102295,11/24/2011,11/26/2011,EricaHackney@gmail.com,"United States,Sacramento,California"
CA-2012-148628,12/6/2012,12/11/2012,KatherineMurray@gmail.com,"United States,Thousand Oaks,California"
US-2014-117534,3/26/2014,3/27/2014,ChristinaVanderZanden@gmail.com,"United States,Fresno,California"
US-2014-117534,3/26/2014,3/27/2014,ChristinaVanderZanden@gmail.com,"United States,Fresno,California"
US-2014-117534,3/26/2014,3/27/2014,ChristinaVanderZanden@gmail.com,"United States,Fresno,California"
US-2014-117534,3/26/2014,3/27/2014,ChristinaVanderZanden@gmail.com,"United States,Fresno,California"
US-2014-117534,3/26/2014,3/27/2014,ChristinaVanderZanden@gmail.com,"United States,Fresno,California"
CA-2012-145065,12/12/2012,12/15/2012,DennisKane@gmail.com,"United States,San Diego,California"
CA-2012-145065,12/12/2012,12/15/2012,DennisKane@gmail.com,"United States,San Diego,California"
CA-2014-169264,8/15/2014,8/17/2014,NoraPreis@gmail.com,"United States,San Francisco,California"
CA-2014-169264,8/15/2014,8/17/2014,NoraPreis@gmail.com,"United States,San Francisco,California"
CA-2014-108574,10/8/2014,10/12/2014,MikeGockenbach@gmail.com,"United States,Los Angeles,California"
CA-2014-108574,10/8/2014,10/12/2014,MikeGockenbach@gmail.com,"United States,Los Angeles,California"
CA-2014-108574,10/8/2014,10/12/2014,MikeGockenbach@gmail.com,"United States,Los Angeles,California"
CA-2014-144589,1/21/2014,1/26/2014,TamaraManning@gmail.com,"United States,San Francisco,California"
CA-2014-144589,1/21/2014,1/26/2014,TamaraManning@gmail.com,"United States,San Francisco,California"
CA-2014-155985,3/24/2014,3/26/2014,BillEplett@gmail.com,"United States,San Francisco,California"
CA-2012-142041,6/7/2012,6/9/2012,EleniMcCrary@gmail.com,"United States,Los Angeles,California"
CA-2011-151295,11/12/2011,11/16/2011,JosephAirdo@gmail.com,"United States,Los Angeles,California"
CA-2011-151295,11/12/2011,11/16/2011,JosephAirdo@gmail.com,"United States,Los Angeles,California"
CA-2014-168655,10/13/2014,10/19/2014,MichelleLonsdale@gmail.com,"United States,Albuquerque,New Mexico"
CA-2014-168655,10/13/2014,10/19/2014,MichelleLonsdale@gmail.com,"United States,Albuquerque,New Mexico"
CA-2013-107202,5/22/2013,5/29/2013,LindaCazamias@gmail.com,"United States,Sparks,Nevada"
CA-2014-159597,11/10/2014,11/15/2014,MattCollister@gmail.com,"United States,Coachella,California"
CA-2014-159597,11/10/2014,11/15/2014,MattCollister@gmail.com,"United States,Coachella,California"
CA-2014-100748,5/14/2014,5/21/2014,RossBaird@gmail.com,"United States,San Francisco,California"
CA-2014-129805,12/29/2014,1/3/2015,HarryMarie@gmail.com,"United States,Seattle,Washington"
CA-2014-140053,7/4/2014,7/11/2014,ChristinaAnderson@gmail.com,"United States,Farmington,New Mexico"
CA-2011-164210,11/18/2011,11/20/2011,PierreWener@gmail.com,"United States,Louisville,Colorado"
CA-2011-164210,11/18/2011,11/20/2011,PierreWener@gmail.com,"United States,Louisville,Colorado"
CA-2012-100573,9/25/2012,10/1/2012,AnneMcFarland@gmail.com,"United States,Los Angeles,California"
CA-2013-140207,11/6/2013,11/11/2013,ChristopherSchild@gmail.com,"United States,San Jose,California"
CA-2012-142419,7/11/2012,7/13/2012,ShahidCollister@gmail.com,"United States,Seattle,Washington"
CA-2012-142419,7/11/2012,7/13/2012,ShahidCollister@gmail.com,"United States,Seattle,Washington"
CA-2013-114972,11/4/2013,11/7/2013,PhillipFlathmann@gmail.com,"United States,Los Angeles,California"
CA-2013-114972,11/4/2013,11/7/2013,PhillipFlathmann@gmail.com,"United States,Los Angeles,California"
CA-2013-114972,11/4/2013,11/7/2013,PhillipFlathmann@gmail.com,"United States,Los Angeles,California"
CA-2013-114972,11/4/2013,11/7/2013,PhillipFlathmann@gmail.com,"United States,Los Angeles,California"
CA-2014-102750,9/5/2014,9/9/2014,GregMaxwell@gmail.com,"United States,Los Angeles,California"
CA-2014-147956,12/25/2014,1/1/2015,AlanHwang@gmail.com,"United States,Seattle,Washington"
CA-2014-126067,8/29/2014,9/4/2014,KristinaNunn@gmail.com,"United States,Seattle,Washington"
CA-2014-126067,8/29/2014,9/4/2014,KristinaNunn@gmail.com,"United States,Seattle,Washington"
CA-2014-126067,8/29/2014,9/4/2014,KristinaNunn@gmail.com,"United States,Seattle,Washington"
CA-2014-126067,8/29/2014,9/4/2014,KristinaNunn@gmail.com,"United States,Seattle,Washington"
CA-2011-113579,12/13/2011,12/15/2011,KatherineDucich@gmail.com,"United States,Los Angeles,California"
CA-2012-122371,9/26/2012,10/1/2012,BryanSpruell@gmail.com,"United States,San Diego,California"
CA-2012-122371,9/26/2012,10/1/2012,BryanSpruell@gmail.com,"United States,San Diego,California"
CA-2013-126935,5/20/2013,5/25/2013,BillTyler@gmail.com,"United States,San Francisco,California"
CA-2013-149482,11/15/2013,11/20/2013,RalphRitter@gmail.com,"United States,San Francisco,California"
CA-2011-143917,7/25/2011,7/27/2011,KenLonsdale@gmail.com,"United States,San Francisco,California"
CA-2011-143917,7/25/2011,7/27/2011,KenLonsdale@gmail.com,"United States,San Francisco,California"
CA-2011-143917,7/25/2011,7/27/2011,KenLonsdale@gmail.com,"United States,San Francisco,California"
CA-2014-163902,3/3/2014,3/9/2014,MaribethYedwab@gmail.com,"United States,Los Angeles,California"
CA-2014-163902,3/3/2014,3/9/2014,MaribethYedwab@gmail.com,"United States,Los Angeles,California"
CA-2012-143238,9/6/2012,9/8/2012,LoriOlson@gmail.com,"United States,La Quinta,California"
CA-2012-113404,7/16/2012,7/16/2012,EleniMcCrary@gmail.com,"United States,San Francisco,California"
CA-2012-113404,7/16/2012,7/16/2012,EleniMcCrary@gmail.com,"United States,San Francisco,California"
CA-2013-144792,5/1/2013,5/5/2013,KenDana@gmail.com,"United States,Scottsdale,Arizona"
CA-2014-108070,4/17/2014,4/21/2014,JoelEaton@gmail.com,"United States,San Jose,California"
CA-2014-108070,4/17/2014,4/21/2014,JoelEaton@gmail.com,"United States,San Jose,California"
US-2012-128090,8/16/2012,8/22/2012,JohnMurray@gmail.com,"United States,Phoenix,Arizona"
US-2012-128090,8/16/2012,8/22/2012,JohnMurray@gmail.com,"United States,Phoenix,Arizona"
US-2012-128090,8/16/2012,8/22/2012,JohnMurray@gmail.com,"United States,Phoenix,Arizona"
US-2012-128090,8/16/2012,8/22/2012,JohnMurray@gmail.com,"United States,Phoenix,Arizona"
CA-2012-147788,5/31/2012,6/4/2012,TamaraManning@gmail.com,"United States,Orem,Utah"
CA-2012-147788,5/31/2012,6/4/2012,TamaraManning@gmail.com,"United States,Orem,Utah"
CA-2012-147788,5/31/2012,6/4/2012,TamaraManning@gmail.com,"United States,Orem,Utah"
CA-2014-123967,11/2/2014,11/4/2014,SarahFoster@gmail.com,"United States,Bellingham,Washington"
CA-2014-123967,11/2/2014,11/4/2014,SarahFoster@gmail.com,"United States,Bellingham,Washington"
CA-2013-137729,5/6/2013,5/10/2013,BarryFranz@gmail.com,"United States,Los Angeles,California"
CA-2013-137729,5/6/2013,5/10/2013,BarryFranz@gmail.com,"United States,Los Angeles,California"
CA-2013-154053,3/5/2013,3/11/2013,MichaelGranlund@gmail.com,"United States,San Diego,California"
CA-2013-137204,4/29/2013,5/6/2013,BillOverfelt@gmail.com,"United States,Los Angeles,California"
CA-2011-147298,4/26/2011,5/3/2011,AleksandraGannaway@gmail.com,"United States,Los Angeles,California"
CA-2011-147298,4/26/2011,5/3/2011,AleksandraGannaway@gmail.com,"United States,Los Angeles,California"
CA-2014-147942,4/2/2014,4/6/2014,MaribethSchnelling@gmail.com,"United States,San Francisco,California"
CA-2014-147942,4/2/2014,4/6/2014,MaribethSchnelling@gmail.com,"United States,San Francisco,California"
CA-2014-115931,12/23/2014,12/27/2014,JimMitchum@gmail.com,"United States,Carlsbad,New Mexico"
CA-2014-115931,12/23/2014,12/27/2014,JimMitchum@gmail.com,"United States,Carlsbad,New Mexico"
CA-2014-115931,12/23/2014,12/27/2014,JimMitchum@gmail.com,"United States,Carlsbad,New Mexico"
CA-2014-115931,12/23/2014,12/27/2014,JimMitchum@gmail.com,"United States,Carlsbad,New Mexico"
US-2014-110604,5/16/2014,5/21/2014,JasonFortune-@gmail.com,"United States,Seattle,Washington"
US-2014-110604,5/16/2014,5/21/2014,JasonFortune-@gmail.com,"United States,Seattle,Washington"
US-2014-110604,5/16/2014,5/21/2014,JasonFortune-@gmail.com,"United States,Seattle,Washington"
CA-2012-162369,8/15/2012,8/19/2012,TimTaslimi@gmail.com,"United States,Los Angeles,California"
US-2013-146794,9/27/2013,10/2/2013,SallyHughsby@gmail.com,"United States,Hesperia,California"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2014-112515,9/18/2014,9/22/2014,AlanSchoenberger@gmail.com,"United States,Provo,Utah"
CA-2013-150343,8/17/2013,8/21/2013,PeteKriz@gmail.com,"United States,San Francisco,California"
CA-2012-135538,12/24/2012,12/28/2012,HaroldRyan@gmail.com,"United States,Gilbert,Arizona"
US-2012-139759,8/25/2012,8/30/2012,NancyLomonaco@gmail.com,"United States,Los Angeles,California"
US-2012-139759,8/25/2012,8/30/2012,NancyLomonaco@gmail.com,"United States,Los Angeles,California"
CA-2014-136875,12/4/2014,12/4/2014,TobyCarlisle@gmail.com,"United States,San Diego,California"
US-2011-160780,6/21/2011,6/21/2011,StewartVisinsky@gmail.com,"United States,Pueblo,Colorado"
US-2011-160780,6/21/2011,6/21/2011,StewartVisinsky@gmail.com,"United States,Pueblo,Colorado"
CA-2014-137085,6/30/2014,7/7/2014,CarolTriggs@gmail.com,"United States,Los Angeles,California"
CA-2012-153220,11/12/2012,11/14/2012,YosephCarroll@gmail.com,"United States,Los Angeles,California"
US-2013-144211,8/29/2013,9/3/2013,ChadSievert@gmail.com,"United States,Englewood,Colorado"
US-2013-144211,8/29/2013,9/3/2013,ChadSievert@gmail.com,"United States,Englewood,Colorado"
CA-2013-138079,1/22/2013,1/28/2013,AnthonyJohnson@gmail.com,"United States,Seattle,Washington"
CA-2014-155873,6/17/2014,6/22/2014,AlejandroBallentine@gmail.com,"United States,Carlsbad,New Mexico"
CA-2014-155873,6/17/2014,6/22/2014,AlejandroBallentine@gmail.com,"United States,Carlsbad,New Mexico"
CA-2014-155873,6/17/2014,6/22/2014,AlejandroBallentine@gmail.com,"United States,Carlsbad,New Mexico"
CA-2012-121797,1/30/2012,2/6/2012,CharlesCrestani@gmail.com,"United States,Los Angeles,California"
CA-2012-121797,1/30/2012,2/6/2012,CharlesCrestani@gmail.com,"United States,Los Angeles,California"
CA-2012-103723,12/1/2012,12/6/2012,BethThompson@gmail.com,"United States,Seattle,Washington"
CA-2014-144827,12/22/2014,12/28/2014,SanjitEngle@gmail.com,"United States,Costa Mesa,California"
CA-2011-153479,10/4/2011,10/8/2011,DavidFlashing@gmail.com,"United States,Vallejo,California"
CA-2011-153479,10/4/2011,10/8/2011,DavidFlashing@gmail.com,"United States,Vallejo,California"
CA-2014-104801,2/14/2014,2/20/2014,FredHarton@gmail.com,"United States,Seattle,Washington"
CA-2014-104801,2/14/2014,2/20/2014,FredHarton@gmail.com,"United States,Seattle,Washington"
CA-2014-104801,2/14/2014,2/20/2014,FredHarton@gmail.com,"United States,Seattle,Washington"
CA-2012-129770,2/21/2012,2/23/2012,JoeElijah@gmail.com,"United States,Las Cruces,New Mexico"
CA-2011-149244,11/4/2011,11/8/2011,MaryBethSkach@gmail.com,"United States,San Diego,California"
CA-2012-140144,6/20/2012,6/25/2012,StewartCarmichael@gmail.com,"United States,San Francisco,California"
CA-2012-140144,6/20/2012,6/25/2012,StewartCarmichael@gmail.com,"United States,San Francisco,California"
US-2011-141257,6/8/2011,6/14/2011,CarlosSoltero@gmail.com,"United States,Seattle,Washington"
CA-2011-154669,8/8/2011,8/11/2011,TamaraManning@gmail.com,"United States,Vacaville,California"
CA-2011-158029,5/26/2011,5/30/2011,HerbertFlentye@gmail.com,"United States,Los Angeles,California"
CA-2012-155306,4/17/2012,4/21/2012,GeorgeAshbrook@gmail.com,"United States,San Francisco,California"
CA-2012-155306,4/17/2012,4/21/2012,GeorgeAshbrook@gmail.com,"United States,San Francisco,California"
CA-2012-155306,4/17/2012,4/21/2012,GeorgeAshbrook@gmail.com,"United States,San Francisco,California"
CA-2012-155306,4/17/2012,4/21/2012,GeorgeAshbrook@gmail.com,"United States,San Francisco,California"
CA-2012-155306,4/17/2012,4/21/2012,GeorgeAshbrook@gmail.com,"United States,San Francisco,California"
CA-2011-129574,5/26/2011,5/29/2011,Deanpercer@gmail.com,"United States,Murray,Utah"
CA-2014-126536,10/13/2014,10/15/2014,NeilKnudson@gmail.com,"United States,San Francisco,California"
CA-2014-126536,10/13/2014,10/15/2014,NeilKnudson@gmail.com,"United States,San Francisco,California"
CA-2013-144729,10/22/2013,10/26/2013,JoelEaton@gmail.com,"United States,San Diego,California"
CA-2012-127019,12/21/2012,12/25/2012,ElpidaRittenbach@gmail.com,"United States,Colorado Springs,Colorado"
CA-2012-138534,7/17/2012,7/19/2012,JessicaMyrick@gmail.com,"United States,Bakersfield,California"
CA-2012-149972,9/21/2012,9/23/2012,CynthiaDelaney@gmail.com,"United States,Los Angeles,California"
CA-2012-149972,9/21/2012,9/23/2012,CynthiaDelaney@gmail.com,"United States,Los Angeles,California"
CA-2011-154599,4/12/2011,4/17/2011,KeanNguyen@gmail.com,"United States,Redondo Beach,California"
CA-2011-154599,4/12/2011,4/17/2011,KeanNguyen@gmail.com,"United States,Redondo Beach,California"
CA-2011-154599,4/12/2011,4/17/2011,KeanNguyen@gmail.com,"United States,Redondo Beach,California"
CA-2011-154599,4/12/2011,4/17/2011,KeanNguyen@gmail.com,"United States,Redondo Beach,California"
US-2012-110163,11/1/2012,11/4/2012,GuyArmstrong@gmail.com,"United States,Salem,Oregon"
CA-2014-143329,11/4/2014,11/9/2014,DeniseLeinenbach@gmail.com,"United States,Las Cruces,New Mexico"
CA-2012-159380,5/12/2012,5/16/2012,CindyStewart@gmail.com,"United States,San Francisco,California"
CA-2012-159380,5/12/2012,5/16/2012,CindyStewart@gmail.com,"United States,San Francisco,California"
CA-2012-148635,7/25/2012,7/27/2012,MichelleHuthwaite@gmail.com,"United States,Seattle,Washington"
CA-2012-148635,7/25/2012,7/27/2012,MichelleHuthwaite@gmail.com,"United States,Seattle,Washington"
CA-2012-148635,7/25/2012,7/27/2012,MichelleHuthwaite@gmail.com,"United States,Seattle,Washington"
CA-2012-148635,7/25/2012,7/27/2012,MichelleHuthwaite@gmail.com,"United States,Seattle,Washington"
CA-2013-160500,5/6/2013,5/9/2013,DarrinMartin@gmail.com,"United States,Encinitas,California"
CA-2013-160500,5/6/2013,5/9/2013,DarrinMartin@gmail.com,"United States,Encinitas,California"
CA-2014-100202,1/1/2014,1/6/2014,BrianDeCherney@gmail.com,"United States,Anaheim,California"
CA-2011-148915,11/1/2011,11/5/2011,NatalieDeCherney@gmail.com,"United States,Portland,Oregon"
CA-2011-148915,11/1/2011,11/5/2011,NatalieDeCherney@gmail.com,"United States,Portland,Oregon"
CA-2014-110842,11/12/2014,11/17/2014,GuyArmstrong@gmail.com,"United States,Los Angeles,California"
CA-2014-110842,11/12/2014,11/17/2014,GuyArmstrong@gmail.com,"United States,Los Angeles,California"
CA-2014-110842,11/12/2014,11/17/2014,GuyArmstrong@gmail.com,"United States,Los Angeles,California"
CA-2013-128594,8/27/2013,8/30/2013,DonJones@gmail.com,"United States,San Diego,California"
US-2014-103828,8/14/2014,8/14/2014,JayKimmel@gmail.com,"United States,San Francisco,California"
US-2014-103828,8/14/2014,8/14/2014,JayKimmel@gmail.com,"United States,San Francisco,California"
US-2014-103828,8/14/2014,8/14/2014,JayKimmel@gmail.com,"United States,San Francisco,California"
